"icao","name","city","country","lat","lon","elev_ft","size","continent","runway_ft","paved"
"24AZ","Pleasant Valley Airstrip","Young","US","34.15810012817383","-110.93499755859375","5688","small_airport","NA","3950","0"
"24CL","Boswell Airport","Corcoran","US","36.088444","-119.541392","205","small_airport","NA","6815","1"
"24FL","Garcon Field","Milton","US","30.495574","-87.086821","16","small_airport","NA","3300","0"
"24TX","Thurber Lake Airport","Mingus","US","32.502202","-98.393744","1092","small_airport","NA","4200","0"
"25CO","Crystal Lakes Airport","Red Feather Lakes","US","40.851600646972656","-105.63300323486328","8440","small_airport","NA","4225","0"
"25FL","Connells Wahoo Airport","Bushnell","US","28.631901","-82.157799","65","small_airport","NA","3000","0"
"25NC","Smith Air Strip","Asheboro","US","35.632717","-79.711768","560","small_airport","NA","3100","0"
"25NM","Dream Catcher Ranch Airport","Pie Town","US","34.476944","-108.031111","7253","small_airport","NA","4000","0"
"25TA","Ferris Airport","Baytown","US","29.836599349975586","-94.96739959716797","35","small_airport","NA","3600","1"
"25TS","Miller Airfield","Dalhart","US","36.094331","-102.417469","3961","small_airport","NA","6500","1"
"25XA","Headwaters Airport","Stonewall","US","30.092863","-98.701258","1974","small_airport","NA","4400","1"
"26AR","Fly ""N"" K Airport","Searcy","US","35.2154998779","-91.807800293","400","small_airport","NA","3009","0"
"26MT","Hutchinson Airport","Hingham","US","48.835601806640625","-110.44200134277344","2900","small_airport","NA","3400","0"
"26WI","Kitty-Wompus Airport","Exeland","US","45.699100494384766","-91.30349731445312","1336","small_airport","NA","3000","0"
"27AZ","Eagle Roost Airpark","Aguila","US","33.919276","-113.167795","2206","small_airport","NA","3906","1"
"27KS","Bellamy Farm Airport","Goodland","US","39.13006","-101.713829","3650","small_airport","NA","3000","0"
"27MD","Myles Landing Airport","Church Hill","US","39.098332","-75.895029","70","small_airport","NA","3250","1"
"27XS","Sport Flyers Airport","Brookshire","US","29.837999","-95.94981","180","small_airport","NA","4091","0"
"28AR","Henley Aerodrome","Charlotte","US","35.83330154418945","-91.43329620361328","377","small_airport","NA","3100","0"
"28AZ","Sampley's Airport","Aguila","US","33.922798156738","-113.18099975586","2208","small_airport","NA","3500","0"
"28II","Cedar Farm Airport","Laconia","US","37.974700927734375","-86.05619812011719","453","small_airport","NA","4000","0"
"28MO","Pasley Airport","Roscoe","US","37.973899841308594","-93.81880187988281","790","small_airport","NA","3250","0"
"28TA","Duval County Ranch Co Airport","Freer","US","27.83359909","-98.71700287","665","small_airport","NA","10280","1"
"28WI","Rutherford Airport","Arkansaw","US","44.60409927368164","-92.04660034179688","790","small_airport","NA","3000","0"
"29IA","Hilltop Airport","Sidney","US","40.75575","-95.623455","1120","small_airport","NA","3049","0"
"29MN","Wetenkamp Airport","Tintah","US","46.02830123901367","-96.36280059814453","990","small_airport","NA","3000","0"
"29MT","Craik Airport","Trout Creek","US","47.738112","-115.504332","2500","small_airport","NA","3500","0"
"29TX","Lockett Airport","Vernon","US","34.094807","-99.365108","1282","small_airport","NA","3000","1"
"2AK2","Clear Creek Airport","Fort Wainwright","US","64.454293","-147.56999","660","small_airport","NA","3988","0"
"2AK6","Hog River Airport","Hogatza","US","66.176133","-155.684816","534","small_airport","NA","5500","0"
"2AK8","Icy Cape Air Force Station Airport","Icy Cape","US","70.293545","-161.907151","48","small_airport","NA","3200","0"
"2AZ9","Ethnos Air Airport","Mcneal","US","31.606119","-109.654263","4200","small_airport","NA","4300","0"
"2CD3","Bijou Springs Ranch Airport","Peyton","US","39.119472","-104.431806","6600","small_airport","NA","3980","0"
"2CL3","Longbell Ranch Airport","Macdoel","US","41.642101","-121.889999","4607","small_airport","NA","5000","0"
"2CL9","Mustang Airport","Galt","US","38.33440017700195","-121.30400085449219","45","small_airport","NA","4000","1"
"2CN4","Wonderful Pistachios & Almonds Airport","Lost Hills","US","35.664623","-119.893518","617","small_airport","NA","5002","1"
"2CN8","Lake Arrowhead Airport","Lake Arrowhead","US","34.304167","-117.151389","4610","small_airport","NA","3170","0"
"2CO5","Edenway Airport","Pueblo","US","38.347198486328125","-104.63200378417969","4970","small_airport","NA","3800","0"
"2FA2","Monroe Airpark","Belleview","US","29.01889991760254","-82.11370086669922","75","small_airport","NA","4000","0"
"2FA6","Freeflight International Airport","Coleman","US","28.811100006103516","-82.06539916992188","55","small_airport","NA","4100","0"
"2FD0","Lazyboy Airport","Branford","US","29.9758","-82.907303","45","small_airport","NA","3335","0"
"2FL0","Crystal Village Airport","Wausau","US","30.456899642944336","-85.68599700927734","113","small_airport","NA","3500","0"
"2GA0","Kennedy Intranational Airport","Newborn","US","33.5265007019043","-83.63800048828125","695","small_airport","NA","3816","0"
"2GA2","Swaids Field","Springfield","US","32.39459991455078","-81.28070068359375","85","small_airport","NA","3000","0"
"2GA5","Windrift Aerodrome","Concord","US","33.04180145263672","-84.43209838867188","780","small_airport","NA","3200","0"
"2IG4","Ed-Air Airport","Oaktown","US","38.851782","-87.49987","426","small_airport","NA","4572","1"
"2IL9","Meadow Creek Airport","Monee","US","41.43280029296875","-87.78170013427734","770","small_airport","NA","3400","1"
"2KS5","Plains Municipal Airport","Plains","US","37.266749","-100.583793","2762","small_airport","NA","3350","0"
"2KY5","Womstead Field","Olive Hill","US","38.375","-83.15470123291016","1050","small_airport","NA","3029","1"
"2LA0","Central Industries Airport","Intracoastal City","US","29.787957","-92.158728","2","small_airport","NA","3100","0"
"2LA4","Bunkie Flying Service Airport","Bunkie","US","30.929100036621094","-92.1792984008789","65","small_airport","NA","5000","0"
"2LA5","Reed Flying Service Inc Airport","Iota","US","30.343299865722656","-92.43209838867188","35","small_airport","NA","3100","0"
"2LS2","Chitimacha Air Park","Charenton","US","29.872222","-91.543056","14","small_airport","NA","3000","0"
"2LS3","Majors Airpark","Melville","US","30.626092","-91.768584","34","small_airport","NA","3300","0"
"2MI5","Somerville Airport","Ada","US","42.941727","-85.485112","660","small_airport","NA","3050","0"
"2MI7","Flugplatz Airport","Lexington","US","43.34183","-82.54842","700","small_airport","NA","3800","0"
"2MO7","Fawn Lake Airport","Warrenton","US","38.873926","-91.089879","750","small_airport","NA","3400","0"
"2MT8","South Boulder Airport","Cardwell","US","45.8151","-111.9259","4560","small_airport","NA","3000","0"
"2NC7","Scotland Neck East Airport","Scotland Neck","US","36.16790008544922","-77.3989028930664","103","small_airport","NA","3000","0"
"2ND0","Kraft Airport","Mapleton","US","46.813218","-97.050791","910","small_airport","NA","3175","0"
"2ND7","Johnson Airport","Newburg","US","48.75170135498047","-100.81400299072266","1460","small_airport","NA","4000","0"
"2ND8","Fiebiger Airport","Montplier","US","46.671372","-98.658068","1491","small_airport","NA","3403","0"
"2ND9","Brekhus Field","Norma","US","48.81669998168945","-101.91699981689453","1850","small_airport","NA","5280","0"
"2NE0","Johnson Lake Airport","Johnson Lake","US","40.696701","-99.834297","2625","small_airport","NA","3030","0"
"2NE7","Kumor Airport","Grant","US","40.85139846801758","-101.94300079345703","3520","small_airport","NA","3500","0"
"2NV2","Gibb Ranch Airport","Sparks","US","39.835629","-119.675904","4242","small_airport","NA","4000","0"
"2NY9","Kayutah Lake/James & Helene D Allen Memorial Airport","Alpine","US","42.367811","-76.724406","1385","small_airport","NA","5000","0"
"2OR1","Big Muddy Ranch Airport","Fossil","US","44.828668","-120.495311","1641","small_airport","NA","4185","1"
"2OR4","Heavens Gate Ranch Airport","Oakland","US","43.47480010986328","-123.34600067138672","965","small_airport","NA","5100","0"
"2SC5","Ridgewood Air Airport","Waterloo","US","34.29169845581055","-82.05390167236328","560","small_airport","NA","3100","1"
"2SC8","Gaston Airport","Gaston","US","33.785818","-81.092105","460","small_airport","NA","3350","0"
"2TA3","Triangle Ranch Private Airport","Salt Flat","US","31.718201","-104.598","4400","small_airport","NA","4000","0"
"2TA6","Pyramid Ranch Airport","Fairfield","US","31.862699508666992","-96.19750213623047","362","small_airport","NA","4700","1"
"2TA8","El Coyote Ranch Airport","Encino","US","26.85840034","-98.22200012","196","small_airport","NA","5499","1"
"2TE6","Burris Ranch Airport","Karnes City","US","28.883771","-98.049221","448","small_airport","NA","3300","0"
"2TS4","Circle R Ranch Airport","Malakoff","US","32.13970184326172","-95.97029876708984","395","small_airport","NA","3000","0"
"2TS6","Eagle's Nest Estates Airport","Midlothian","US","32.512602","-96.926695","780","small_airport","NA","3200","1"
"2TS8","Bailey Airport","Stockdale","US","29.220500946044922","-97.87169647216797","452","small_airport","NA","4200","1"
"2TX0","Blue Sky Airfield","Amarillo","US","35.062604","-101.850421","3615","small_airport","NA","3800","0"
"2TX3","La Fonda Ranch Airport","Brackettville","US","29.216899871826172","-100.61699676513672","1020","small_airport","NA","5280","1"
"2TX4","Lewis Ranch Airport","Encinal","US","27.983600616455078","-99.37670135498047","540","small_airport","NA","4800","1"
"2TX6","Everitt Airport","Idalou","US","33.681800842285156","-101.66799926757812","3200","small_airport","NA","3400","0"
"2TX8","Eagle's Landing Airport","Krum","US","33.305444","-97.378915","930","small_airport","NA","3300","0"
"2UT3","Fort Ranch Airport","Brigham City","US","41.4921989440918","-112.59100341796875","4440","small_airport","NA","3000","0"
"2VA3","Merlin Aerodrome","Amelia Court House","US","37.316693","-77.866373","235","small_airport","NA","3200","0"
"2VA6","Nimcock Airport","Saluda","US","37.623342","-76.600027","85","small_airport","NA","3200","0"
"2VG2","Upperville Airport","Upperville","US","38.9718017578125","-77.86969757080078","551","small_airport","NA","5100","1"
"2WA8","Kramer Ranch Airport","Harrington","US","47.383764","-118.29812","2181","small_airport","NA","3000","0"
"2WI0","Bender's Airport","Rothschild","US","44.852699279785156","-89.60009765625","1197","small_airport","NA","3500","0"
"2WN8","Oshkosh Sky Ranch Airport","Omro","US","44.015228","-88.714269","770","small_airport","NA","3000","0"
"2WV3","Hales Landing Airport","Elizabeth","US","39.11631","-81.392512","650","small_airport","NA","3100","0"
"2XA0","Foard County Airport","Crowell","US","33.9793014526","-99.7128982544","1479","small_airport","NA","3200","1"
"2XA1","Great Horizon Ranch Airport","Cotulla","US","28.140322","-98.935994","317","small_airport","NA","5500","1"
"2XS1","Harris Ranch Airport","Johnson City","US","30.21969985961914","-98.30259704589844","1188","small_airport","NA","4600","1"
"2XS2","Indio-Faith Airport","Carrizo Springs","US","28.262800216699997","-100.162002563","750","small_airport","NA","5164","1"
"2XS3","Glad Oaks Airport","Palestine","US","32.019836","-95.695035","487","small_airport","NA","4250","1"
"2XS5","Cross Triangle Ranch Airport","Twin Sisters","US","30.0104999542","-98.4253005981","1420","small_airport","NA","3000","1"
"2XS7","Annandale Ranch Airport","Uvalde","US","29.450199127197266","-99.68370056152344","1205","small_airport","NA","4000","0"
"2XS8","Benson Airstrip","Uvalde","US","29.229400634765625","-99.82389831542969","929","small_airport","NA","3300","1"
"30AR","Phalanx Airport","Greers Ferry","US","35.54436111","-92.0561676","584","small_airport","NA","3000","0"
"30GA","Elliott Field","Dawsonville","US","34.459","-84.181297","1500","small_airport","NA","5619","1"
"30TA","Tri-Modal Air Park","Georgetown","US","30.585468","-97.717552","812","small_airport","NA","4800","0"
"30TE","Cone Airport","Lorenzo","US","33.811199","-101.396003","3144","small_airport","NA","4270","0"
"31CD","Diamond Star Ranch Airport","Colorado City","US","37.870856","-104.789057","6010","small_airport","NA","5000","0"
"31FA","S & S Avion Ranch Airport","Oxford","US","28.959199905395508","-82.13420104980469","70","small_airport","NA","4060","0"
"31FL","Forever Florida Airport","St Cloud","US","28.043352","-81.01923","54","small_airport","NA","3000","0"
"31IN","Timber House Airport","Lafayette","US","40.28499984741211","-86.85639953613281","726","small_airport","NA","3000","0"
"31VA","Aberdeen Field","Smithfield","US","37.023799896240234","-76.5886001586914","33","small_airport","NA","5921","1"
"31WI","Sullivan Airport","Sullivan","US","43.007432","-88.602237","875","small_airport","NA","4558","1"
"32CO","Braun Airport","Penrose","US","38.45472","-105.081899","5543","small_airport","NA","3240","0"
"32FA","Sunset Strip Airpark","Okeechobee","US","27.23419952392578","-80.90370178222656","34","small_airport","NA","5000","0"
"32MD","Roseland Airport","Sudlersville","US","39.18939971923828","-75.87680053710938","70","small_airport","NA","3000","0"
"33AZ","Yolo Ranch Airport","Camp Wood","US","34.793156","-112.974472","5950","small_airport","NA","4000","0"
"33CO","Melby Ranch Airstrip","San Luis","US","37.064998626708984","-105.46399688720703","8820","small_airport","NA","7400","0"
"33FA","Recreation Corporation Airport","Okeechobee","US","27.598100662231445","-80.84590148925781","67","small_airport","NA","4000","0"
"33FL","Flying S Ranch Airport","Kenansville","US","27.860861","-80.999862","72","small_airport","NA","3800","0"
"33NC","Easley Acres Airport","Lucama","US","35.63473","-78.013601","132","small_airport","NA","3100","0"
"33NE","Orr Ranch Airport","Hay Springs","US","42.382895","-102.574239","3880","small_airport","NA","3585","0"
"33NR","Skyline Peak Airport","Mars Hill","US","35.93897","-82.515467","4548","small_airport","NA","3500","1"
"33NY","Wayne Delp Airport","West Coxsackie","US","42.393243","-73.867779","800","small_airport","NA","3000","0"
"33OR","Crow-Mag Airport","Elmira","US","44.06370162963867","-123.39099884033203","450","small_airport","NA","3000","0"
"34CN","Bonanza Hills Airport","Snelling","US","37.52349853515625","-120.39800262451172","295","small_airport","NA","4100","0"
"34FD","Blue Ridge Flightpark Airport","Oakhill","US","28.857200622558594","-80.90699768066406","25","small_airport","NA","3335","0"
"34LA","Swamp Smith Airport","DeRidder","US","30.772236","-93.271465","180","small_airport","NA","3000","0"
"34NY","Horizon Air Airport","Waterloo","US","42.980774","-76.930488","490","small_airport","NA","3506","0"
"34TE","Bee Creek Airport","Maypearl","US","32.23210144042969","-97.00859832763672","760","small_airport","NA","3030","0"
"35CO","Lone Tree Ranch Airport","Punkin Center","US","38.886555","-103.812561","5525","small_airport","NA","5250","0"
"35FA","Rimes Lakecrest Airport","Cross Creek","US","29.467899322509766","-82.15879821777344","65","small_airport","NA","4600","0"
